Entity,Code,Year,Share below $1 a day,Share below $2.15 a day,Share below $3.65 a day,Share below $6.85 a day,Share below $10 a day,Share below $20 a day,Share below $30 a day,Share below $40 a day,Number below $1 a day,Number below $2.15 a day,Number below $3.65 a day,Number below $6.85 a day,Number below $10 a day,Number below $20 a day,Number below $30 a day,Number below $40 a day,40% of median - share of population below poverty line,50% of median - share of population below poverty line,60% of median - share of population below poverty line,40% of median - total number of people below poverty line,50% of median - total number of people below poverty line,60% of median - total number of people below poverty line,Mean income or consumption per day,Median income or consumption per day,Threshold income or consumption per day marking the poorest decile,Threshold income or consumption per day marking the richest decile,mld,gini,polarization,decile1_share,decile2_share,decile3_share,decile4_share,decile5_share,decile6_share,decile7_share,decile8_share,decile9_share,decile10_share,decile2_thr,decile3_thr,decile4_thr,decile5_thr,decile6_thr,decile7_thr,decile8_thr,income_gap_ratio_40_median,income_gap_ratio_50_median,income_gap_ratio_60_median,poverty_gap_index_40_median,poverty_gap_index_50_median,poverty_gap_index_60_median,avg_shortfall_40_median,avg_shortfall_50_median,avg_shortfall_60_median,total_shortfall_40_median,total_shortfall_50_median,total_shortfall_60_median,income_gap_ratio_100,income_gap_ratio_1000,income_gap_ratio_2000,income_gap_ratio_215,income_gap_ratio_3000,income_gap_ratio_365,income_gap_ratio_4000,income_gap_ratio_685,poverty_gap_index_100,poverty_gap_index_1000,poverty_gap_index_2000,poverty_gap_index_215,poverty_gap_index_3000,poverty_gap_index_365,poverty_gap_index_4000,poverty_gap_index_685,avg_shortfall_100,avg_shortfall_1000,avg_shortfall_2000,avg_shortfall_215,avg_shortfall_3000,avg_shortfall_365,avg_shortfall_4000,avg_shortfall_685,total_shortfall_100,total_shortfall_1000,total_shortfall_2000,total_shortfall_215,total_shortfall_3000,total_shortfall_365,total_shortfall_4000,total_shortfall_685,decile1_avg,decile2_avg,decile3_avg,decile4_avg,decile5_avg,decile6_avg,decile7_avg,decile8_avg,decile9_avg,decile10_avg,bottom50_share,middle40_share,palma_ratio,s80_s20_ratio,p90_p10_ratio,p90_p50_ratio,p50_p10_ratio
Latvia,LVA,2008,0.0,0.027127188,0.8161929,6.9652586,17.88645,57.188583,80.59744,89.729324,0,591,17771,151656,389446,1245180,1754866,1953696,8.068918,14.074886,21.544329,175686,306456,469089,22.10655,17.950785,7.893561,40.27505,0.21682331,0.35817897,0.30590028,2.6909533,4.182693,5.2042136,6.2987046,7.506939,8.7659855,10.25432,12.119091,15.537188,27.439913,10.417103,12.667088,15.215762,17.943666,20.807583,24.44759,29.545792,22.555037,25.520967,27.464134,1.8199438,3.592052,5.9169583,1.6195223,2.290607,2.9580166,284527.4,701970.25,1387573.1,,27.112026,38.04026,16.161665,47.130745,12.936117,55.6115,22.13097,0.0,4.849384,21.754692,0.004386831,37.986176,0.105582796,49.89982,1.5414782,,2.7112026,7.608052,0.34747583,14.139223,0.4721683,22.2446,1.5159714,0.0,1055867.0,9473394.0,205.35822,24812442.0,8390.902,43459188.0,229906.16,5.948769,9.246491,11.504721,13.924263,16.595253,19.378569,22.668766,26.79113,34.347363,60.660183,25.883503,46.676586,1.4932015,6.2524457,5.1022663,2.2445273,2.2732031
Latvia,LVA,2009,0.0,0.35493138,1.5180962,11.365244,26.553307,69.034454,87.81374,94.22159,0,7601,32513,243406,568684,1478490,1880680,2017915,7.263607,13.4096365,20.363811,155562,287190,436125,17.992409,14.649476,6.5570316,31.929918,0.20518593,0.3483174,0.3032444,2.753857,4.2399645,5.3937335,6.4709463,7.558401,8.81886,10.416588,12.308319,15.334326,26.705006,8.711204,10.5958395,12.537512,14.649476,17.309322,20.423931,24.02833,23.824223,25.409876,27.92305,1.7304934,3.4073715,5.686191,1.3960496,1.8612068,2.454348,217172.27,534520.0,1070402.6,,29.418983,41.922737,15.115123,52.513474,24.34076,61.030273,24.570854,0.0,7.811714,28.941143,0.0536451,46.114056,0.36952075,57.503708,2.7925384,,2.9418983,8.384547,0.32497516,15.754043,0.88843775,24.41211,1.6831034,0.0,1673010.6,12396470.0,2470.1362,29628312.0,28885.777,49261560.0,409677.47,4.954852,7.6287174,9.704626,11.642791,13.599384,15.867254,18.74195,22.14563,27.590147,48.048737,26.416903,46.878094,1.4160726,6.0109243,4.869569,2.1795945,2.2341628
Latvia,LVA,2010,0.6462735,1.7326765,3.834024,11.860033,24.193579,67.036194,86.412445,93.52857,13556,36344,80421,248771,507474,1406121,1812549,1961813,10.409686,16.106676,22.44951,218349,337846,470891,18.686008,15.985072,6.224807,33.440826,0.23240831,0.3503441,0.28180924,2.0691488,4.0918055,5.4648204,6.810768,8.03293,9.089304,10.404812,12.3300495,15.477075,26.229286,8.99277,11.516273,13.86517,15.985072,18.070559,20.948341,25.368504,37.98793,36.111443,35.94631,3.9544265,5.816346,8.069773,2.4289594,2.88622,3.4476259,530360.8,975097.94,1623456.0,67.369125,35.950954,40.459213,44.659035,51.183395,41.729877,59.702187,37.41806,0.43539065,8.697828,27.122316,0.77379996,44.228832,1.5999383,55.838596,4.4377995,0.6736912,3.5950954,8.091843,0.96016926,15.355019,1.5231405,23.880875,2.563137,9132.559,1824417.4,11378110.0,34896.39,27831724.0,122492.484,46849812.0,637634.2,3.866413,7.6459513,10.211568,12.726606,15.01034,16.984282,19.44244,23.03994,28.920475,49.012066,26.469473,47.30124,1.4226792,6.7694645,5.372187,2.0920036,2.567963
Latvia,LVA,2011,0.3866967,1.0286086,3.0677962,11.231044,23.323542,67.548,85.83409,92.82861,7965,21186,63188,231327,480397,1391292,1767933,1911999,9.181313,14.6173,20.525406,189108,301074,422764,19.090565,15.575473,6.5124316,34.390743,0.23131521,0.35774368,0.2883818,2.2555654,4.142287,5.4573193,6.680014,7.7178745,8.717583,10.056443,12.13266,15.50432,27.335934,9.19881,11.597432,13.819554,15.575473,17.757055,20.771164,25.80776,33.84023,33.216053,33.814854,3.106972,4.8552923,6.940642,2.1083102,2.5867786,3.160094,398698.34,778811.75,1335974.0,61.31734,33.944553,40.072014,45.73046,51.317955,35.167267,59.8382,33.32754,0.23711729,7.9170704,27.06784,0.47037983,44.048313,1.0788656,55.546963,3.743034,0.6131734,3.3944552,8.014403,0.98320496,15.395387,1.2836053,23.93528,2.2829366,4883.9263,1630686.1,11150375.0,20830.182,27218012.0,81108.45,45764230.0,528104.9,4.3060017,7.90786,10.418331,12.752524,14.733858,16.642357,19.198317,23.161934,29.598623,52.18584,26.25306,46.411007,1.474813,6.6960363,5.2807837,2.2080064,2.3916523
Latvia,LVA,2012,0.4680606,1.0676994,2.7602365,10.397639,21.592728,65.07299,84.22359,92.641594,9522,21720,56152,211521,439265,1323792,1713376,1884626,8.664716,14.268148,20.165617,176268,290260,410233,19.6108,16.081114,6.746168,35.35578,0.22567758,0.35237688,0.29247427,2.309173,4.1736336,5.51467,6.6924753,7.7028356,8.792255,10.231223,12.2950535,15.723319,26.565361,9.57339,12.143683,14.155313,16.081114,18.523064,21.642157,26.901638,34.47695,32.995285,33.851353,2.9873304,4.7078214,6.8263335,2.217711,2.6530046,3.2662046,390911.5,770061.1,1339904.9,44.374783,33.87757,39.46091,46.97068,50.467854,37.229996,58.452286,32.627396,0.20770423,7.3150926,25.67839,0.50149614,42.505825,1.0276357,54.151142,3.3924766,0.44374782,3.3877573,7.892182,1.0098697,15.140356,1.358895,23.380915,2.2349765,4225.3667,1488123.1,10447607.0,21934.37,25941122.0,76304.664,44064280.0,472744.5,4.5284734,8.184829,10.814709,13.124479,15.105877,17.242315,20.064247,24.111582,30.834686,52.096798,26.392788,47.04185,1.4213713,6.5232058,5.2408686,2.1985903,2.3837404
Latvia,LVA,2013,0.56813776,1.1653787,2.4909415,8.085175,17.41217,58.98984,80.21133,89.78665,11435,23455,50134,162726,350446,1187257,1614371,1807088,8.289939,13.754656,18.45372,166847,276833,371408,21.707752,17.358717,7.5027456,40.278503,0.23151882,0.3550057,0.30344158,2.2588725,4.2345276,5.583697,6.6073947,7.503565,8.691029,10.198358,12.353607,15.760183,26.808765,10.982931,13.30246,15.2616205,17.358717,20.305107,24.095053,29.84963,36.262924,33.457848,35.276062,3.0061707,4.6020174,6.5097423,2.5179114,2.9039266,3.6740835,420105.97,803902.75,1364584.0,69.11593,34.636253,37.547325,55.3158,47.928257,44.862286,55.999756,36.33604,0.39268717,6.0309315,22.149103,0.6446397,38.443893,1.1174965,50.280296,2.9378316,0.6911593,3.4636254,7.509465,1.1892897,14.378477,1.6374736,22.399902,2.4890187,7903.4067,1213813.6,8915665.0,27894.791,23212196.0,82093.1,40478596.0,405028.03,4.903505,9.192208,12.120951,14.343168,16.288551,18.86627,22.138342,26.816904,34.211815,58.195805,26.188057,47.003178,1.4348137,6.555725,5.3685017,2.3203619,2.3136487
Latvia,LVA,2014,0.34579152,0.79135585,1.9461993,7.123995,14.329198,52.972824,76.398705,87.72137,6894,15778,38803,142037,285693,1056163,1523224,1748973,8.82323,13.2936,18.227478,175916,265045,363416,23.792522,19.212112,8.289356,43.048843,0.22482231,0.35115233,0.29756078,2.2573268,4.319732,5.6866384,6.616084,7.5600543,8.705696,10.342899,12.308391,15.550591,26.652586,12.068512,14.694294,16.829134,19.212112,22.457645,26.686224,32.21296,34.617603,34.699436,35.50247,3.0543914,4.6127973,6.4712024,2.660309,3.3332472,4.092465,467990.94,883460.5,1487267.2,58.666573,34.677597,35.125683,50.22071,44.892094,39.29755,52.96672,34.546898,0.20285435,4.9690223,18.607073,0.39742678,34.296986,0.7648092,46.463135,2.4611206,0.58666575,3.4677596,7.0251365,1.0797453,13.4676285,1.4343605,21.186687,2.3664625,4044.4736,990714.7,7419689.5,17036.22,20514214.0,55657.492,37054944.0,336125.22,5.37075,10.277733,13.529946,15.741333,17.987276,20.713047,24.608368,29.284765,36.99878,63.413227,26.439837,46.907578,1.4116999,6.4167247,5.1932673,2.2407136,2.3176844
Latvia,LVA,2015,0.34125903,0.650311,1.6442465,4.874993,10.68441,47.215244,72.421974,85.83217,6748,12860,32515,96404,211287,933694,1432164,1697354,7.517384,11.726538,17.127682,148658,231895,338705,25.567734,20.933342,9.710845,45.860725,0.21172927,0.34204435,0.29364324,2.4945505,4.5742197,5.7132373,6.5501394,7.5587473,8.830413,10.420075,12.331143,15.364771,26.162703,13.393381,15.666148,17.871162,20.933342,24.30021,28.74935,34.602047,34.422092,33.870876,33.351368,2.5876355,3.9718735,5.712324,2.8822777,3.5451534,4.1889334,428473.66,822103.3,1418812.8,65.01266,33.9834,33.21407,56.33971,42.427963,42.078053,50.18643,37.70806,0.22184548,3.6309242,15.682101,0.36638117,30.727165,0.691858,43.076096,1.8382596,0.65012664,3.39834,6.642814,1.2113038,12.728389,1.5358489,20.074574,2.583002,4387.054,718025.06,6202355.5,15577.367,18229140.0,49938.13,34073656.0,249011.73,6.3780003,11.695244,14.607452,16.747221,19.326004,22.577364,26.641773,31.52794,39.284237,66.8921,26.890894,46.946404,1.3533263,5.87478,4.7226295,2.190798,2.1556664
Latvia,LVA,2016,0.262011,0.64695126,1.4733037,4.593847,9.993233,44.246002,69.134125,83.21719,5134,12677,28870,90018,195821,867017,1354709,1630672,7.4714036,12.5698595,18.828196,146405,246311,368945,26.854511,22.118916,10.000746,49.281124,0.21089117,0.3432963,0.30205104,2.4887352,4.4602604,5.5777106,6.5144787,7.5807037,8.911867,10.423301,12.519306,15.737444,25.786198,13.615971,16.203487,18.821707,22.118916,25.741287,30.590864,37.010384,34.942448,32.362297,31.620153,2.6106925,4.067895,5.953497,3.091556,3.579095,4.1964207,452619.28,881570.44,1548248.5,52.386276,33.19019,32.913498,45.052677,41.76197,40.6368,49.109535,35.83032,0.13725239,3.3167713,14.562911,0.29146314,28.871778,0.59870493,40.867584,1.6459876,0.5238628,3.3190188,6.5827,0.9686326,12.528591,1.4832432,19.643814,2.454377,2689.5115,649933.6,5707312.5,12279.355,16972594.0,42821.234,32032618.0,220938.1,6.683377,11.977811,14.978669,17.494314,20.357609,23.932383,27.991264,33.619984,42.26214,69.247574,26.621887,47.59192,1.3542328,5.975488,4.927745,2.228008,2.2117267
Latvia,LVA,2017,0.23771173,0.7972179,1.5373313,4.5455265,9.495487,40.215984,64.532814,80.2281,4617,15484,29859,88285,184426,781094,1253387,1558229,8.575324,12.771897,19.050003,166554,248062,369998,29.116701,23.859629,10.292159,51.901367,0.229471,0.35571936,0.30683902,2.3075385,4.386102,5.4017725,6.3087745,7.5270004,8.882722,10.371698,12.388754,15.522233,26.903406,14.523734,16.897425,19.955069,23.852713,27.848057,32.798367,39.929333,35.191658,35.60722,33.579227,3.0177972,4.547719,6.396839,3.3586395,4.247875,4.807128,559394.8,1053736.4,1778627.6,52.18466,34.66646,32.839504,42.343998,40.88682,42.752155,47.47818,36.243126,0.12405037,3.2917507,13.206728,0.33757505,26.385412,0.65724695,38.09085,1.6474334,0.52184665,3.4666457,6.567901,0.910396,12.2660475,1.5604537,18.991272,2.482654,2409.366,639339.6,5130148.0,14096.571,15374104.0,46593.586,29592750.0,219181.11,6.718791,12.770884,15.728179,18.36907,21.916142,25.863558,30.198965,36.071964,45.19562,78.33384,25.931189,47.16541,1.4618089,6.3382006,5.0428066,2.1759105,2.3175616
Latvia,LVA,2018,0.14547642,0.36000243,0.944254,3.0371244,7.128594,33.58917,60.22248,76.321785,2804,6938,18197,58531,137380,647322,1160592,1470854,7.451913,11.869849,18.756178,143611,228753,361464,31.703873,25.691933,11.910884,57.190224,0.21717283,0.3509615,0.30191165,2.5284626,4.451773,5.429982,6.432826,7.5052304,8.745853,10.272705,12.314246,15.421045,26.897877,15.814417,18.698105,22.070944,25.691933,29.884886,35.420246,42.682537,32.700214,32.231358,30.20083,2.436786,3.8258195,5.664519,3.3605268,4.1404295,4.6555066,482608.6,947135.6,1682798.0,63.59658,32.271317,31.095743,49.014748,38.04796,39.99545,45.082905,35.455902,0.09253176,2.3004842,10.444806,0.1764575,22.913425,0.37764996,34.408085,1.0768459,0.6359658,3.2271316,6.2191486,1.053817,11.414388,1.4598339,18.033161,2.4287293,1783.248,443343.34,4025791.5,7311.383,13247447.0,26564.598,26524148.0,142155.95,8.016206,14.113844,17.215145,20.39455,23.794487,27.727743,32.56845,39.04093,48.890686,85.27669,26.348274,46.75385,1.4274698,6.0626783,4.80151,2.2259994,2.1570132
Latvia,LVA,2019,0.20824063,0.2391008,0.8072517,2.631591,6.2581778,29.856972,57.30341,74.881836,3985,4576,15449,50364,119770,571409,1096685,1433105,7.298869,11.853222,17.778477,139687,226850,340248,32.93046,26.937067,12.518104,59.081043,0.21015471,0.3448954,0.28731942,2.5986943,4.5252047,5.61819,6.5460453,7.5922413,8.78634,10.157676,12.178239,15.364363,26.633007,16.944395,20.068478,23.328989,26.934883,31.033237,36.241425,44.225475,31.178453,31.413631,31.136185,2.2756684,3.7235346,5.5355325,3.3594244,4.2309556,5.032305,469267.9,959792.25,1712231.6,63.318176,30.862017,30.211359,76.38406,36.467606,38.076153,43.40949,34.147415,0.13184242,1.9313937,9.020192,0.18263637,20.897177,0.3073632,32.50582,0.89862084,0.63318175,3.0862017,6.0422716,1.6422575,10.940282,1.3897796,17.363796,2.3390977,2523.2292,369634.38,3452608.5,7514.97,11998043.0,21470.705,24884144.0,117806.32,8.55762,14.901709,18.50096,21.556429,25.001602,28.933825,33.449696,40.1035,50.595554,87.70372,26.880375,46.486618,1.3807974,5.8952785,4.719648,2.193477,2.1516745
Lebanon,LBN,2011,0.0,0.0,0.06112976,1.6823137,5.145024,31.705791,60.17565,78.181274,0,0,3084,84874,259569,1599575,3035895,3944289,6.338226,10.804285,18.011002,319767,545082,908665,30.786077,26.116678,12.643773,53.527027,0.16979375,0.3183245,0.26804394,3.0913029,4.7647533,5.857378,6.8290906,7.8579993,9.121405,10.361551,12.153669,15.1735935,24.789257,16.501675,19.458796,22.640726,26.116678,29.928907,34.072926,41.48259,20.479465,25.209835,25.640797,1.2980347,2.723741,4.618164,2.1394227,3.2919855,4.017915,684116.75,1794402.0,3650938.5,,21.44909,28.105093,,35.720634,1.2817497,43.26638,13.028893,0.0,1.1035594,8.910943,0.0,21.495121,0.0007835228,33.82621,0.21918772,,2.144909,5.621019,,10.71619,0.04678387,17.306553,0.89247924,0.0,556751.9,8991241.0,0.0,32533228.0,144.28145,68262050.0,75748.28,9.516909,14.668806,18.032568,21.02409,24.191698,28.081226,31.899153,37.41638,46.713543,76.3164,28.400524,46.81022,1.2067288,5.0868845,4.2334695,2.0495343,2.0655763
Lesotho,LSO,2002,35.88991,66.33909,84.20954,95.10881,97.98659,99.665985,99.85636,99.96208,716913,1325146,1682114,1899831,1957315,1990862,1994665,1996777,18.91197,24.886087,31.33696,377773,497108,625966,2.2633884,1.4345641,0.35142308,4.831861,0.51080316,0.5157492,0.5115831,0.9469987,2.0774167,3.173442,4.297002,5.613419,7.198151,9.206576,12.101557,17.10538,38.28006,0.5937442,0.82103455,1.1235203,1.4340817,1.8184422,2.3602767,3.1826527,42.38233,43.650352,43.785023,8.015334,10.862864,13.720885,0.2432007,0.31309617,0.37687454,91874.66,155642.61,235910.64,46.02425,80.32236,89.20938,54.202847,92.669586,62.47657,94.41827,74.05139,16.518059,78.705124,88.911415,35.95768,92.53649,52.611225,94.382484,70.429405,0.46024248,8.032236,17.841877,1.1653613,27.800877,2.2803948,37.767307,5.0725203,329953.8,15721615.0,35520716.0,1544273.9,55453436.0,3835884.0,75412890.0,9636931.0,0.21434258,0.4702001,0.71827316,0.97257835,1.2705348,1.6292212,2.0838058,2.7390523,3.8716114,8.664264,16.108278,45.611664,3.6475058,18.312775,13.749413,3.3693068,4.080784
Lesotho,LSO,2017,7.803734,32.39991,54.65001,80.98628,91.21334,98.359024,99.54518,99.77977,169389,703278,1186242,1757902,1979892,2134998,2160745,2165837,13.562695,21.037128,27.82373,294394,456635,603947,4.643397,3.237574,1.1403679,9.387009,0.35480118,0.44879702,0.4483367,1.7198986,2.915737,3.9010553,4.9512978,6.2698603,7.9146953,9.988413,12.586551,16.85415,32.89834,1.56883,2.0292795,2.590729,3.237574,4.169542,5.1517105,6.6664805,29.868454,32.000317,34.566406,4.0509653,6.7319407,9.617669,0.38680533,0.518017,0.67146784,113873.17,236544.69,405530.97,28.103577,64.5535,78.79025,35.892776,85.08872,45.96114,88.64567,56.742382,2.1931262,58.88139,77.49733,11.629229,84.701744,25.117758,88.45046,45.953545,0.28103578,6.4553494,15.75805,0.7716947,25.526617,1.6775815,35.458267,3.886853,47604.367,12780895.0,33643404.0,542715.94,55156510.0,1990017.8,76796830.0,6832707.0,0.7986171,1.3538923,1.8114148,2.2990842,2.911345,3.675107,4.6380167,5.8444347,7.8260508,15.276005,19.757849,47.34381,2.439084,10.732615,8.231562,2.8993957,2.8390613
Liberia,LBR,2007,13.815981,53.34778,82.84037,96.46913,98.80699,99.904594,99.952415,99.97553,501899,1937986,3009375,3504473,3589401,3629274,3631011,3631851,8.443263,14.870067,20.178732,306722,540191,733041,2.5444844,2.0600421,0.8690636,4.488207,0.2365822,0.36477745,0.29601175,2.3715987,4.126371,5.3686624,6.3952947,7.520588,8.664797,10.013128,12.053451,15.195222,28.290888,1.2327433,1.4918302,1.7638317,2.0592008,2.3629122,2.7495043,3.4123473,31.893263,30.168152,33.038624,2.692834,4.4860253,6.666777,0.26280585,0.31073833,0.40836576,80608.336,167858.05,299348.84,30.331608,75.973236,87.42045,36.666798,91.579796,49.126247,93.666885,66.97694,4.190612,75.066864,87.33704,19.56092,91.53621,40.69636,93.64397,64.612076,0.30331606,7.5973234,17.484089,0.7883362,27.47394,1.7931081,37.466755,4.58792,152234.03,27269840.0,63454550.0,1527784.5,99758180.0,5396134.5,136073660.0,16078242.0,0.6034496,1.0499487,1.3660477,1.6272727,1.9136018,2.204744,2.5478249,3.0669816,3.8664005,7.1985726,25.782515,45.926598,1.5491732,6.692261,5.164417,2.179587,2.3694477
Liberia,LBR,2014,1.8440568,25.930763,60.588795,90.3324,96.654236,99.70921,99.980774,99.99883,83340,1171914,2738249,4082480,4368190,4506256,4518529,4519345,4.987738,10.478859,18.658901,225416,473581,843270,3.8503475,3.1779404,1.5601921,6.7283316,0.18263398,0.33237883,0.27875,3.1617193,4.587611,5.5255456,6.6140456,7.75251,8.775399,10.142872,12.142114,15.265797,26.032385,1.9485276,2.3064854,2.7540567,3.1773648,3.6320658,4.2054834,5.1663375,20.599022,22.399666,23.542381,1.0274265,2.3472278,4.39275,0.26184985,0.35592404,0.44889772,59025.15,168558.86,378542.0,19.931026,64.977104,81.05282,24.60246,87.185585,35.627697,90.376396,53.608982,0.36753827,62.80313,80.81712,6.3796034,87.168816,21.586393,90.37534,48.426273,0.19931027,6.4977107,16.210564,0.5289529,26.155674,1.3004109,36.15056,3.6722152,16610.518,28383234.0,73048940.0,619887.3,118185176.0,3560848.8,163376850.0,14991746.0,1.2173718,1.7663897,2.127527,2.5466375,2.9849858,3.3788335,3.905358,4.6751356,5.8778625,10.023373,27.641432,46.32618,1.3088887,5.329258,4.312502,2.1175823,2.0365214
Liberia,LBR,2016,2.6487942,27.617746,60.585506,88.91974,96.25437,99.732445,99.90505,99.92474,124655,1299718,2851213,4184649,4529824,4693506,4701629,4702555,6.0656404,12.188164,20.284292,285455,573587,954598,3.8830717,3.0950387,1.4462403,7.1172223,0.20616595,0.3526546,0.30879033,2.9401348,4.269111,5.290708,6.3044677,7.41335,8.626088,10.102366,12.236168,15.720804,27.096802,1.8515888,2.239155,2.6633809,3.0950387,3.6082237,4.281928,5.2731895,19.134203,22.178097,24.403227,1.1606123,2.7031035,4.950019,0.23688439,0.3432103,0.45317358,67619.836,196860.98,432598.6,16.359793,65.2047,81.01836,27.07094,87.217545,37.853447,90.39762,54.76248,0.43333784,62.762367,80.8016,7.476384,87.13474,22.933704,90.32958,48.694653,0.16359791,6.5204697,16.20367,0.58202523,26.165264,1.3816508,36.159046,3.7512298,20393.299,29536580.0,76052030.0,756468.7,123019370.0,3939381.0,170039900.0,15697580.0,1.1416754,1.6577264,2.0544198,2.4480698,2.8786569,3.3495717,3.9228213,4.7513914,6.104501,10.521882,26.217772,46.685425,1.4409803,5.939263,4.9211893,2.2995584,2.1400583
Lithuania,LTU,2000,0.0,0.24524175,4.7680798,26.701138,52.417713,90.4083,97.287796,99.02385,0,8582,166861,934416,1834377,3163871,3404622,3465375,5.867167,11.459887,18.341293,205324,401043,641860,11.413488,9.693392,4.6257167,19.776173,0.16740273,0.31674933,0.2662177,3.1621866,4.688105,5.8226967,6.877457,7.962383,9.094199,10.47422,12.206616,15.017106,24.69503,6.0296626,7.2472687,8.503435,9.693392,11.133463,12.848962,15.176615,18.658417,22.622663,25.262936,1.0947225,2.5925324,4.6335483,0.72345334,1.0964516,1.4693012,148542.33,439724.28,943085.7,,33.377594,52.016716,11.462137,64.73393,17.372702,72.53083,27.39682,0.0,17.495773,47.02743,0.028108887,62.978226,0.82834595,71.822815,7.3152633,,3.3377593,10.403343,0.24643596,19.42018,0.63410366,29.012333,1.8766822,0.0,6122709.0,32914836.0,2114.9133,66118372.0,105807.17,100538616.0,1753601.8,3.609158,5.3507633,6.6457286,7.849578,9.087856,10.379654,11.954739,13.932007,17.139755,28.185644,28.512829,46.79214,1.2016785,5.058683,4.2752666,2.0401707,2.0955439
Lithuania,LTU,2001,0.084897585,0.5785247,4.8547745,27.000448,53.275562,90.50434,97.315186,98.95703,2947,20080,168500,937136,1849098,3141241,3377633,3434618,5.57018,11.171796,17.93594,193331,387753,622524,11.358332,9.513805,4.5539994,19.615555,0.17208529,0.32012275,0.27391058,3.1038606,4.6701264,5.788448,6.857337,7.840554,9.041946,10.441791,12.31045,15.074262,24.871227,5.955328,7.2105455,8.3708105,9.513805,10.999143,12.7993965,15.176211,21.794407,23.434996,25.550938,1.2139889,2.6181118,4.582802,0.829391,1.11478,1.4585198,160347.0,432259.28,907963.56,18.800444,33.744015,52.303997,23.19817,64.90894,21.374647,72.71018,28.127184,0.01596307,17.977316,47.337387,0.13421021,63.16626,1.0376885,71.95183,7.5944624,0.18800445,3.3744013,10.460799,0.49876067,19.472683,0.7801747,29.084074,1.9267122,554.0491,6239599.0,32859892.0,10015.114,65771580.0,131459.42,99892680.0,1805591.2,3.5254679,5.3044844,6.574711,7.7887907,8.905561,10.270143,11.860132,13.982617,17.121847,28.249565,28.260326,46.86845,1.2179973,5.138353,4.307325,2.061799,2.08911
Lithuania,LTU,2002,0.0,0.5038035,4.58574,27.193165,53.083057,90.70024,97.17951,98.95764,0,17346,157890,936279,1827685,3122870,3345956,3407178,5.783429,11.034946,18.294025,199127,379941,629876,11.346375,9.581816,4.6157136,19.517374,0.17018014,0.31915566,0.26997107,3.138715,4.6781993,5.8073444,6.8338685,7.884958,9.05955,10.440915,12.234959,15.054038,24.867455,5.9609118,7.1869297,8.313268,9.580014,11.032577,12.770143,15.121778,19.763271,23.421213,25.174574,1.142993,2.584521,4.605446,0.75747216,1.1220887,1.4473088,150833.16,426327.5,911625.06,,33.73139,52.24341,13.402486,65.01975,20.570105,72.73298,27.595423,0.0,17.905653,47.384895,0.06752106,63.185883,0.9432909,71.974846,7.50407,,3.3731394,10.448682,0.28815347,19.505926,0.75080884,29.093191,1.8902864,0.0,6165036.0,32629874.0,4998.31,65265970.0,118545.2,99125680.0,1769835.5,3.5613039,5.30806,6.589231,7.753964,8.946569,10.279305,11.846654,13.882244,17.080877,28.215548,28.343084,46.789463,1.2155293,5.1070657,4.228463,2.037301,2.0755217
Lithuania,LTU,2003,0.0,0.19467595,1.8465154,15.527755,35.43527,78.3203,91.485855,95.74133,0,6649,63062,530306,1210190,2674805,3124437,3269770,5.8378906,12.099765,19.464907,199376,413233,664768,15.620501,12.444064,5.897261,28.221989,0.2087159,0.35456488,0.2966443,2.9299443,4.307809,5.3530035,6.3637815,7.4094243,8.577722,9.966923,11.943661,15.210321,27.937412,7.5603375,9.182135,10.75316,12.441979,14.418915,16.811861,20.579643,20.778992,22.279291,25.016104,1.2130525,2.6957436,4.8693614,1.0343006,1.3862247,1.867812,206214.7,572833.8,1241661.6,,29.814083,45.478535,16.550993,57.41551,17.446373,65.66568,23.923307,0.0,10.564701,35.618927,0.032222748,52.52707,0.32214776,62.869186,3.7147534,,2.9814084,9.095707,0.35584635,17.224651,0.63679266,26.26627,1.6387466,0.0,3608070.5,24329244.0,2366.0225,53817340.0,40157.418,85884664.0,869037.1,4.5767198,6.729013,8.361659,9.940545,11.573892,13.39883,15.568832,18.656595,23.759283,43.639637,26.363962,45.698627,1.4739168,5.961482,4.7856092,2.2682877,2.1097894
