Code,Year,life_expectancy,gdp_per_capita,health_spending_pct_gdp,DTP3,MCV1,gini,share_below_6_85,neonatal,tuberculosis,hiv_aids,neoplasms,cardiovascular,gdp_log,neonatal_log,tuberculosis_log,hiv_aids_log
BOL,2008,65.4459,4686.3604,2.701888,88.0,92.0,0.5081608,33.919304,49.65,20.51,6.86,99.69,117.44,3.67083568454106,3.9249392306946924,3.068517943279639,2.061786606441115
BOL,2009,65.8803,4799.179,3.158307,93.0,93.0,0.49222964,28.899612,48.39,19.77,6.98,101.27,119.4,3.681166948570157,3.8997479745525334,3.033509637888021,2.0769384114617173
BOL,2011,66.5337,5819.723,3.02061,95.0,96.0,0.46080953,23.468136,46.0,18.02,7.53,105.0,123.72,3.764902314128518,3.8501476017100584,2.9454910571172443,2.143589361503588
BOL,2012,66.7046,6424.1636,2.996354,93.0,92.0,0.46581927,23.672022,44.66,17.34,7.83,106.67,125.53,3.807816592306822,3.821222641101649,2.9090844668283187,2.178155014615869
BOL,2013,67.0207,7039.8984,3.2624266,87.0,87.0,0.47589034,21.759178,43.38,17.01,7.86,108.2,127.56,3.847566391437885,3.792788917504448,2.8909271591878647,2.1815467646169897
BOL,2014,67.1632,7257.5317,3.6924076,85.0,89.0,0.47830656,20.188173,41.73,17.96,7.72,108.79,129.43,3.8607889414523866,3.7549012496559335,2.942331496826876,2.1656192379208883
BOL,2015,67.3182,7336.2764,4.3064523,89.0,95.0,0.46732494,20.478485,40.06,16.74,7.59,110.91,130.9,3.865475685357369,3.7150344115907874,2.8758219768814333,2.150598735996164
BOL,2016,67.6277,7606.1006,4.4294467,87.0,94.0,0.45244002,21.966972,38.37,14.57,7.19,114.14,132.19,3.8811620651902037,3.673004104955646,2.745345985845907,2.102913897864978
BOL,2017,67.7015,8176.8667,4.447582,84.0,83.0,0.44618952,21.018225,36.89,14.22,6.81,115.91,133.34,3.9125869179029786,3.6346872250305093,2.7226103524335397,2.0554049638515948
BOL,2018,67.748,8489.708,4.835742,83.0,89.0,0.42579758,19.099493,34.56,13.68,6.58,118.26,135.01,3.928892753121509,3.571221410645704,2.6864860231863696,2.0255131996542803
BOL,2019,67.841,8584.631,4.931924,75.0,79.0,0.41644758,15.541866,32.64,13.28,6.27,120.25,136.27,3.9337216322741106,3.5157158351047473,2.658859956911438,1.9837562915454279
BIH,2001,75.06,6768.977,4.330648,91.0,92.0,0.2996645,13.83219,5.12,5.19,0.1,176.89,389.5,3.8305230384302393,1.8115620965242347,1.8229350866965048,0.09531017980432487
BIH,2004,76.1329,6872.452,5.16201,84.0,88.0,0.3403749,6.577616,4.06,4.68,0.1,195.46,407.08,3.8371117152367966,1.6213664832993742,1.7369512327330598,0.09531017980432487
BIH,2007,76.1609,9146.995,5.273551,95.0,96.0,0.33061588,4.7996464,3.61,4.73,0.05,223.35,437.91,3.961278441687754,1.5282278570085572,1.7457155307266483,0.04879016416943201
BIH,2011,77.0069,10612.199,6.211223,88.0,89.0,0.33030185,5.7792606,3.02,4.25,0.05,236.7,460.66,4.0258053852785896,1.3912819026309298,1.6582280766035324,0.04879016416943201
BWA,2002,50.6324,12533.8545,3.7331774,97.0,92.0,0.64731306,68.60462,56.86,72.22,995.15,81.84,166.15,4.098084648859733,4.058026299547989,4.29346860769209,6.903897848654832
BWA,2009,58.2791,13197.055,3.360839,96.0,96.0,0.6045905,60.36802,49.88,51.14,397.71,74.8,141.91,4.120477026664452,3.9294699190318667,3.9539324085053558,5.988234335587697
BWA,2015,63.8183,15194.871,3.8800192,95.0,97.0,0.5332503,63.514812,41.44,39.08,266.24,82.79,145.28,4.181697017398786,3.7480913137457823,3.6908774567766094,5.588147131057276
BRA,2001,70.1949,9288.298,3.512974,98.0,99.0,0.58413327,48.020958,35.29,4.61,8.35,95.26,169.43,3.9679361405892033,3.591542221224979,1.724550719534605,2.2353763433005955
BRA,2002,70.4103,9232.4375,3.6863465,99.0,96.0,0.5811364,47.319904,34.13,4.4,8.21,97.05,169.99,3.9653163763287576,3.559055466277736,1.6863989535702288,2.2202898502672155
BRA,2003,70.7204,9082.942,3.5095465,99.0,97.0,0.5756279,48.658195,32.98,4.22,8.41,98.91,170.99,3.958226540968039,3.525772116243786,1.6524974018945473,2.2417729535972883
BRA,2004,71.1307,9449.636,3.4669254,99.0,97.0,0.5647875,47.337734,31.89,4.06,8.08,100.82,171.7,3.9754150798070347,3.4931686602009657,1.6213664832993742,2.206074192613202
BRA,2005,71.7533,9686.668,3.3452585,99.0,98.0,0.563163,45.01797,30.8,3.81,8.04,101.03,168.71,3.9861744150213427,3.459466289786131,1.5706970841176697,2.201659174404085
BRA,2006,72.0373,10455.969,3.541306,99.0,99.0,0.5564732,41.37954,29.76,3.66,7.84,102.87,169.96,4.019364286972173,3.4262151446374434,1.5390154481375546,2.179286876649552
BRA,2007,72.3653,11527.026,3.484631,99.0,99.0,0.5492774,39.01824,28.72,3.54,7.86,104.57,170.93,4.061717272742078,3.391820219849558,1.5129270120532565,2.1815467646169897
BRA,2008,72.7153,12705.692,3.504422,99.0,99.0,0.5404328,35.822514,27.57,3.46,8.03,106.49,172.46,4.103998323349181,3.3523572162426816,1.4951487660319727,2.200552367428894
BRA,2009,72.9484,13057.089,3.707419,99.0,99.0,0.5368723,33.81434,26.39,3.39,7.96,108.6,174.4,4.115846364369932,3.3101779832749867,1.47932922708708,2.192770226986839
BRA,2011,73.3432,16611.414,3.465681,99.0,99.0,0.5294759,29.908154,23.85,3.18,7.88,112.87,177.43,4.220406602123894,3.2128577525426376,1.430311246536665,2.1838015570040787
BRA,2012,73.5517,16416.596,3.3546329,95.0,99.0,0.53439856,28.20439,22.44,3.06,7.78,114.15,176.35,4.215283110659586,3.154443964708812,1.4011829736136412,2.172476407647025
BRA,2013,73.9185,16445.102,3.5511389,97.0,98.0,0.5268654,25.726381,21.0,3.0,7.9,116.09,177.08,4.216036571518873,3.091042453358316,1.3862943611198906,2.186051276738094
BRA,2014,74.3058,16262.959,3.6988654,93.0,97.0,0.5203314,24.34754,19.51,2.93,7.83,117.58,177.68,4.211199567116397,3.0209125720842893,1.3686394258811698,2.178155014615869
BRA,2015,74.3325,15077.577,3.8538468,96.0,96.0,0.51930827,25.276875,18.22,2.88,7.86,119.9,180.13,4.178331555056419,2.9559514035421466,1.355835153635182,2.1815467646169897
BRA,2016,74.4415,14219.3955,3.948436,89.0,95.0,0.53342843,27.020359,17.1,2.87,7.78,123.32,184.97,4.152881133904673,2.89591193827178,1.3532545070416904,2.172476407647025
BRA,2017,74.8266,14284.612,3.9531462,89.0,91.0,0.5333405,27.051252,16.15,2.78,7.75,123.49,184.4,4.154868448530631,2.8419981736119486,1.3297240096314962,2.169053700369523
BRA,2018,75.1095,14522.992,3.8892388,87.0,92.0,0.53870946,26.656523,15.12,2.69,7.63,125.36,187.71,4.162056098129208,2.780060737078482,1.3056264580524357,2.1552445050953364
BRA,2019,75.3379,14593.961,3.9075587,70.0,91.0,0.5348577,26.172722,14.3,2.64,7.5,128.23,191.85,4.16417318133645,2.72785282839839,1.2919836816486494,2.1400661634962708
BGR,2001,71.9145,10270.034,3.8459017,94.0,90.0,0.32682163,29.57501,4.31,3.82,0.77,186.0,1089.63,4.011571881376046,1.6695918352538475,1.5727739280625088,0.5709795465857378
BGR,2003,72.4077,11144.845,4.3713245,96.0,96.0,0.28917906,29.150343,3.98,3.49,0.85,208.98,1078.74,4.04707403278819,1.6054298910365616,1.501852701754163,0.6151856390902335
BGR,2006,72.7215,13993.135,3.6334105,95.0,96.0,0.35702574,28.507626,3.74,3.09,1.31,266.3,1089.81,4.145915024046777,1.556037135706985,1.4085449700547104,0.8372475245337022
BGR,2007,73.037,15213.048,3.43429,95.0,96.0,0.28136343,14.018997,3.73,2.9,1.23,277.81,1073.67,4.182216235549679,1.5539252025038417,1.3609765531356006,0.8020015854720274
BGR,2008,73.3647,16406.996,3.483357,95.0,96.0,0.33573127,11.258361,3.82,2.67,1.17,286.22,1054.64,4.215029072213998,1.5727739280625088,1.3001916620664788,0.7747271675523681
BGR,2009,73.7049,15935.777,3.5488374,94.0,96.0,0.33823198,11.005817,4.1,2.5,0.85,292.41,1045.11,4.202373243748607,1.62924053973028,1.252762968495368,0.6151856390902335
BGR,2010,73.8348,16649.312,3.9429693,94.0,97.0,0.35653573,13.416587,3.97,2.33,0.94,298.69,1051.94,4.221396291849725,1.6034198401085373,1.2029723039923526,0.6626879730752367
BGR,2011,74.1895,16569.482,3.8648746,95.0,95.0,0.34278607,14.051667,3.54,2.18,0.83,304.27,1052.33,4.219308931590246,1.5129270120532565,1.1568811967920856,0.6043159668533296
BGR,2012,74.3572,17080.576,3.8487196,95.0,94.0,0.36013922,14.110401,3.23,2.05,0.9,306.64,1040.74,4.232502512102613,1.4422019930581866,1.1151415906193203,0.6418538861723948
BGR,2013,74.8489,16343.87,4.0542517,95.0,95.0,0.36573645,13.162929,3.03,1.93,0.76,307.6,1027.23,4.213354899237021,1.3937663759585917,1.0750024230289759,0.5653138090500605
BGR,2014,74.4824,16967.645,4.4885254,88.0,93.0,0.37418568,10.98347,3.0,1.9,0.75,317.23,1063.31,4.229621569219379,1.3862943611198906,1.0647107369924282,0.5596157879354227
BGR,2015,74.6325,17693.727,4.1425133,91.0,92.0,0.38567346,14.111567,2.65,1.78,0.74,316.88,1069.24,4.247819322172007,1.2947271675944,1.0224509277025458,0.5538851132264376
BGR,2016,74.8336,18665.13,4.12227,92.0,92.0,0.40591064,10.437506,2.53,1.8,0.72,314.9,1077.72,4.271031019072719,1.2612978709452054,1.0296194171811583,0.5423242908253617
BGR,2017,74.7992,19579.834,4.1316094,92.0,94.0,0.40379047,9.43659,2.5,1.77,0.71,314.05,1087.93,4.291809005486036,1.252762968495368,1.0188473201992472,0.5364933705145685
BGR,2018,74.8983,20390.068,4.2324944,92.0,93.0,0.412841,7.9779496,2.36,1.77,0.68,315.73,1121.17,4.309418674133977,1.2119409739751128,1.0188473201992472,0.5187937934151676
BGR,2019,75.0624,21347.125,4.215499,93.0,95.0,0.40271384,7.185467,2.24,1.73,0.66,315.52,1134.25,4.329339393145057,1.1755733298042381,1.0043016091968684,0.5068176023684519
BFA,2003,51.7927,1517.3728,0.98018694,79.0,76.0,0.43252513,93.75321,104.07,39.22,105.83,41.56,105.75,3.181092294756529,4.654626794700683,3.6943643843445058,4.671238785957796
BFA,2009,55.9595,1540.9338,1.6417788,92.0,94.0,0.39762238,94.907425,98.79,39.54,45.19,40.87,104.93,3.187783981410007,4.603067977896221,3.702289141023854,3.832763324442514
BFA,2014,58.3589,1712.6461,1.6268514,91.0,88.0,0.35301226,92.94408,97.62,39.44,26.8,44.79,103.95,3.233667629926425,4.59127408079598,3.6998193941522706,3.3250360206965914
BFA,2018,60.0466,2054.6062,2.0870657,91.0,88.0,0.43016732,87.24242,93.43,37.6,15.44,48.32,106.64,3.312728594311427,4.547858819274978,3.653252276470785,2.7997173896280336
BDI,2006,53.8694,759.1195,2.3640158,92.0,92.0,0.33359864,98.16213,105.7,100.51,146.61,47.37,102.54,2.8803101475759636,4.670021158307708,4.62015731579634,4.994573660548905
BDI,2013,59.2346,871.4557,1.5408697,96.0,98.0,0.3862482,96.48277,86.99,76.4,50.81,42.48,87.6,2.940245314871659,4.477223171657469,4.3489867805956814,3.947583180826697
CMR,2001,53.1423,2664.7683,0.8233608,63.0,51.0,0.42136794,83.9503,91.94,47.47,189.39,47.17,105.76,3.4256594533603333,4.531954123656832,3.8809450498572846,5.249074599969585
CMR,2007,55.1653,2889.4202,0.6078852,82.0,74.0,0.42820063,84.25195,92.72,39.75,202.69,50.98,108.22,3.4608107046240923,4.540311613639595,3.7074558396868715,5.316599230226049
CMR,2014,58.9355,3319.3752,0.6133167,83.0,78.0,0.46640873,74.75813,76.06,34.95,161.06,55.45,108.42,3.521056344930456,4.344584339198011,3.5821290841670557,5.087966637032579
CAN,2000,79.2335,41998.54,6.0089083,89.0,96.0,0.33418295,0.99969906,3.0,0.55,1.82,206.03,245.45,4.6232341932320775,1.3862943611198906,0.4382549309311553,1.0367368849500223
CAN,2001,79.4507,41247.48,6.279008,89.0,95.0,0.33554783,0.7491556,3.06,0.54,1.53,205.71,240.84,4.615397420630783,1.4011829736136412,0.43178241642553783,0.9282193027394289
CAN,2002,79.568,41119.555,6.4156184,88.0,95.0,0.3356031,0.74917257,3.09,0.51,1.47,206.22,238.0,4.614048406033664,1.4085449700547104,0.412109650826833,0.9042181506398859
CAN,2003,79.7396,42749.91,6.590556,91.0,95.0,0.33809465,0.74935186,3.13,0.48,1.49,209.78,232.73,4.630935204759057,1.4182774069729414,0.3920420877760237,0.9122827104766162
CAN,2004,80.0332,44200.812,6.6240005,91.0,94.0,0.33776483,0.7490003,3.15,0.45,1.42,211.88,225.85,4.64543024771742,1.423108334242607,0.37156355643248307,0.883767540168595
CAN,2005,80.1364,47073.375,6.599058,93.0,94.0,0.33621806,0.9960712,3.23,0.44,1.54,214.36,220.62,4.6727753368519735,1.4422019930581866,0.36464311358790924,0.9321640810304452
CAN,2006,80.5466,46799.203,6.486699,95.0,93.0,0.3409054,0.74710554,3.22,0.42,1.44,216.19,214.11,4.670238457013239,1.4398351280479205,0.35065687161316933,0.8919980393051105
CAN,2007,80.5495,47230.992,6.5727105,94.0,94.0,0.33841008,0.49933726,3.32,0.4,1.35,220.49,210.9,4.674227067228229,1.463255402256019,0.33647223662121295,0.8544153281560676
CAN,2008,80.7388,48610.477,6.7011704,92.0,93.0,0.33930567,0.7482922,3.31,0.39,1.24,222.98,207.04,4.686729882696667,1.4609379041156565,0.3293037471426004,0.8064758658669485
CAN,2009,81.0737,43182.203,7.521182,91.0,91.0,0.33952153,0.74929786,3.22,0.36,1.08,223.58,202.02,4.635304794698959,1.4398351280479205,0.3074846997479606,0.7323678937132266
CAN,2010,81.3469,45646.465,7.4769406,89.0,90.0,0.33592603,0.49042618,3.21,0.35,0.96,222.65,198.93,4.659407150097295,1.43746264769429,0.30010459245033805,0.6729444732424258
CAN,2011,81.5286,47756.727,7.3027687,87.0,88.0,0.32657078,0.7378866,3.1,0.34,0.87,223.9,195.57,4.679034554835144,1.410986973710262,0.29266961396282004,0.6259384308664953
CAN,2012,81.7221,47564.656,7.4011817,91.0,89.0,0.33539012,0.74379957,3.07,0.35,0.79,226.64,195.16,4.677284360163144,1.4036429994545037,0.30010459245033805,0.5822156198526637
CAN,2013,81.8029,48815.652,7.3582077,91.0,90.0,0.3379898,0.98056114,3.11,0.35,0.66,228.6,195.07,4.6885590942843525,1.4134230285081433,0.30010459245033805,0.5068176023684519
CAN,2014,81.8545,49926.117,7.2318025,91.0,90.0,0.33157605,0.9984862,2.95,0.36,0.77,232.01,197.5,4.6983277901478395,1.3737155789130306,0.3074846997479606,0.5709795465857378
CAN,2015,81.9246,46945.504,7.5806594,91.0,89.0,0.33746484,0.99356127,2.84,0.37,0.76,232.44,198.97,4.67159400594211,1.3454723665996355,0.31481073984003355,0.5653138090500605
CAN,2016,82.0434,47032.89,7.677841,91.0,89.0,0.32701823,0.9758597,2.76,0.37,0.74,233.78,202.34,4.6724016653820755,1.324418957401803,0.31481073984003355,0.5538851132264376
CAN,2017,82.0192,48902.645,7.5627794,91.0,90.0,0.33308205,0.74499905,2.6,0.37,0.72,235.24,205.24,4.689332349467975,1.2809338454620642,0.31481073984003355,0.5423242908253617
CAN,2018,82.0508,49458.035,7.58278,91.0,90.0,0.3250927,0.7459652,2.5,0.39,0.69,242.64,214.43,4.694236857564915,1.252762968495368,0.3293037471426004,0.5247285289349821
CAN,2019,82.3628,49884.055,7.609296,91.0,90.0,0.31749648,0.7153653,2.42,0.39,0.67,246.33,218.73,4.697961749388402,1.2296405510745139,0.3293037471426004,0.5128236264286637
CPV,2001,69.9287,4109.213,3.4698508,90.0,88.0,0.524963,70.67351,46.49,19.99,32.8,85.16,145.12,3.6137586533882096,3.8605191625610304,3.0440461338325417,3.520460802488973
CPV,2007,72.8349,5551.7295,2.9769118,98.0,95.0,0.47187388,62.602573,38.69,15.11,23.78,82.23,133.62,3.744428297591026,3.681099266794974,2.779440197188883,3.2100368762009963
CPV,2015,74.6195,6515.8477,3.1743045,93.0,92.0,0.42381087,50.949818,24.2,12.49,13.86,103.43,162.37,3.8139709246508064,3.2268439945173775,2.6019486702196644,2.698673039289613
CAF,2008,48.0155,1022.9952,0.84918875,45.0,58.0,0.56236607,92.76947,127.37,178.83,221.39,47.82,123.25,3.0098735959620098,4.854916719096835,5.192011960177106,5.404432597336738
TCD,2003,48.2063,884.8151,1.7373705,23.0,23.0,0.3982457,95.94534,124.11,77.6,70.46,39.74,104.29,2.9468525255685787,4.829193350329309,4.364371699435161,4.2691378525952635
TCD,2011,50.009,2020.7445,0.83746195,33.0,54.0,0.43321213,87.94688,112.87,55.64,36.61,38.62,91.16,3.305511405422883,4.7350574468225135,4.036715449385464,3.627269972482245
TCD,2018,52.8253,1620.899,0.6978017,46.0,42.0,0.37499154,89.41545,105.41,43.3,30.67,37.63,83.81,3.2097559543246144,4.6672995574536404,3.7909846770510898,3.4553698605505483
CHL,2000,76.8695,11693.727,2.5182219,91.0,97.0,0.5277201,41.38928,6.19,4.03,3.34,129.16,141.78,4.067952950645654,1.9726911717329554,1.6154199841116479,1.4678743481123135
CHL,2003,77.3867,11870.72,2.804819,96.0,96.0,0.51489866,40.612156,5.0,3.94,2.82,134.64,145.49,4.074477061207654,1.791759469228055,1.597365331199831,1.3402504226184837
CHL,2006,78.261,16854.547,2.4954758,94.0,91.0,0.47294816,29.89414,5.14,3.51,2.65,136.96,142.91,4.226717084472291,1.814824742159051,1.506297153514587,1.2947271675944
CHL,2009,78.7409,17554.469,3.3783138,94.0,93.0,0.4699122,25.39764,5.32,3.1,2.69,144.04,144.48,4.244387697153253,1.843719208158766,1.410986973710262,1.3056264580524357
CHL,2011,79.1099,22020.885,3.1934009,94.0,91.0,0.4604835,21.233889,5.01,2.85,2.94,149.37,147.35,4.3428347688997215,1.7934247485471162,1.3480731482996928,1.3711807233098425
CHL,2013,79.3391,23622.014,3.5473905,91.0,90.0,0.45831105,12.864646,4.51,2.66,3.09,153.8,149.1,4.3733169225661745,1.706564623164823,1.297463147413275,1.4085449700547104
CHL,2015,79.746,23214.646,3.986681,96.0,96.0,0.44371328,10.192296,4.17,2.48,3.08,157.11,150.09,4.365762065498692,1.6428726885203377,1.247032293786383,1.4060969884160703
CHL,2017,80.3501,22864.049,4.570498,93.0,93.0,0.4444103,7.52495,3.49,2.41,2.76,160.67,152.86,4.3591531421854715,1.501852701754163,1.2267122912954254,1.324418957401803
CHN,2002,72.985,4940.1445,1.1126236,86.0,85.0,0.41985723,86.87853,11.67,7.95,0.91,152.07,243.32,3.6937396522910197,2.5392369943330477,2.191653532286764,0.6471032420585385
CHN,2005,74.1111,6588.563,1.3679798,87.0,86.0,0.40900767,78.5322,8.88,6.41,1.15,161.33,261.42,3.818790703027511,2.2905125117597764,2.0028304393079956,0.7654678421395714
CHN,2008,74.8719,8281.87,1.7363744,97.0,97.0,0.4296504,69.48973,7.01,4.59,1.22,162.55,264.16,3.918128409126302,2.080690761080268,1.7209792871670078,0.7975071958841881
CHN,2010,75.5991,10116.533,2.1959882,99.0,99.0,0.43744954,62.5013,5.9,3.94,1.24,167.64,283.5,4.00503170252892,1.9315214116032138,1.597365331199831,0.8064758658669485
CHN,2011,75.9032,10874.707,2.333013,99.0,99.0,0.42409223,58.856617,5.58,3.71,1.26,168.82,289.49,4.036417564477486,1.884034745337226,1.5496879080283263,0.8153648132841945
CHN,2012,76.1923,11501.821,2.5447872,99.0,99.0,0.42237166,54.087257,5.44,3.52,1.2,169.29,290.16,4.06076660449652,1.8625285401162623,1.5085119938441398,0.7884573603642702
CHN,2013,76.4523,11899.735,2.689868,99.0,99.0,0.397364,47.260315,5.0,3.34,1.29,169.5,293.62,4.075537290021172,1.791759469228055,1.4678743481123135,0.8285518175661483
CHN,2014,76.7173,12411.439,2.7910368,99.0,99.0,0.39177653,42.31276,4.56,3.13,1.57,171.34,296.9,4.093822137141701,1.715598108262491,1.4182774069729414,0.9439058989071285
CHN,2015,76.9771,12784.436,2.9719067,99.0,99.0,0.38595304,37.855835,4.73,3.01,1.87,172.97,299.4,4.106681573387723,1.7457155307266483,1.3887912413184778,1.0543120297715298
CHN,2016,77.2177,13147.852,2.8931935,99.0,99.0,0.38480517,34.225777,4.77,3.0,2.09,176.47,305.76,4.118854806761497,1.7526720805200082,1.3862943611198906,1.128171090909654
CHN,2017,77.2476,13854.229,2.8710275,99.0,99.0,0.39075777,31.989134,4.07,2.8,2.2,180.07,310.01,4.141582361921753,1.623340817603092,1.33500106673234,1.1631508098056809
CHN,2018,77.7444,13819.324,2.915547,99.0,99.0,0.38497642,28.06683,3.52,2.65,2.23,184.73,314.25,4.140486799170578,1.5085119938441398,1.2947271675944,1.172482137234565
CHN,2019,77.968,14128.812,2.9950342,99.0,99.0,0.38168344,24.719517,3.16,2.57,2.23,190.83,322.04,4.15010564638253,1.425515074273172,1.2725655957915476,1.172482137234565
COL,2000,71.3201,7760.558,4.200178,79.0,88.0,0.58682895,59.50055,28.02,2.96,5.09,76.32,123.37,3.889892949042783,3.367985247456042,1.3762440252663892,1.8066480817218056
COL,2001,71.502,7679.919,4.4598284,80.0,93.0,0.5748304,67.02816,26.66,2.9,5.56,77.39,124.63,3.8853566395577435,3.319987326236612,1.3609765531356006,1.8809906029559975
COL,2002,71.9389,7661.362,4.3678036,81.0,93.0,0.560189,57.666714,25.32,3.14,5.98,84.48,136.12,3.884305983275348,3.2703291064571163,1.420695787837223,1.9430489167742813
COL,2003,72.3606,7820.7036,4.4687195,92.0,93.0,0.5358648,57.970547,24.22,2.92,6.34,81.89,130.09,3.893245826698156,3.2276373305367736,1.366091653802371,1.9933388426264242
COL,2004,72.6951,8089.7007,4.264066,89.0,92.0,0.54981047,57.34678,23.17,2.87,6.47,82.29,129.87,3.907932454029706,3.1851121947153915,1.3532545070416904,2.010894999144726
COL,2005,73.0814,8529.045,4.357412,93.0,94.0,0.53913337,53.5237,22.13,2.67,6.32,80.43,126.13,3.9309004057924626,3.141130476243348,1.3001916620664788,1.9906103279732201
COL,2008,74.295,10897.64,4.745627,92.0,92.0,0.55323243,48.502857,18.61,2.44,6.17,83.81,127.7,4.037332457027818,2.976039640208255,1.235471471385307,1.969905654611529
COL,2009,74.7418,10974.397,5.267974,92.0,95.0,0.54296416,47.255936,17.42,2.39,5.98,87.6,131.23,4.040380666794151,2.913437030827161,1.220829921392359,1.9430489167742813
COL,2010,75.0327,11956.13,5.1072574,88.0,88.0,0.54625475,44.57942,15.93,2.24,6.12,88.39,130.7,4.077590628513087,2.829087196145044,1.1755733298042381,1.9629077254238845
COL,2011,75.3198,13226.351,4.983835,85.0,88.0,0.53490293,41.648113,14.51,2.06,5.89,86.84,126.87,4.121440043798209,2.7414849771884473,1.1184149159642893,1.9300710850255671
COL,2012,75.5973,13683.41,4.712873,91.0,94.0,0.5264548,39.77617,13.62,2.03,5.61,88.2,127.78,4.136194340047637,2.6823904543216326,1.1085626195212777,1.888583653863595
COL,2013,75.8267,13840.157,4.9020643,91.0,92.0,0.52632636,37.623814,12.71,2.0,5.76,89.11,128.63,4.141141016699274,2.6181254935742233,1.0986122886681098,1.9110228900548727
COL,2014,76.0427,14080.851,5.0589266,90.0,91.0,0.52551013,35.42849,11.92,1.98,5.66,90.15,129.92,4.1486289029194205,2.558776498354456,1.091923300517313,1.8961194845522977
COL,2015,76.2573,13796.842,5.328892,91.0,94.0,0.5099042,34.59511,11.18,2.0,5.62,92.94,134.56,4.139779690826929,2.4997952622817508,1.0986122886681098,1.890095369948917
COL,2016,76.4713,13566.159,5.2966337,91.0,93.0,0.5057068,34.34889,10.19,1.96,5.39,95.19,137.77,4.13245690283795,2.4150205223238337,1.085189268335969,1.8547342683894434
COL,2017,76.6456,13426.758,5.454982,92.0,93.0,0.49715486,33.70422,9.73,1.92,5.27,96.57,140.01,4.127971161389408,2.373043556642607,1.0715836162801904,1.8357763546448294
COL,2018,76.7479,13782.132,5.460899,92.0,95.0,0.50418705,33.93436,9.11,1.87,5.1,97.98,143.36,4.139316405105377,2.3135250330323798,1.0543120297715298,1.8082887711792655
